page,block_id,raw_label,content_preview,bbox,role,role_confidence,evidence,seed_role,seed_confidence,zone,style_family,marker_type,render_default,index_default
31,4,chart,,"[552.0, 198.0, 710.0, 388.0]",media_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
31,5,figure_title,C,"[733.0, 186.0, 753.0, 208.0]",figure_inner_text,0.9,"[""panel label / figure inner text: C""]",figure_inner_text,0.9,display_zone,legend_like,panel_label,True,True
31,6,chart,,"[737.0, 189.0, 886.0, 396.0]",media_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
31,7,figure_title,D,"[907.0, 186.0, 924.0, 207.0]",figure_inner_text,0.9,"[""panel label / figure inner text: D""]",figure_inner_text,0.9,display_zone,legend_like,panel_label,True,True
31,8,figure_title,E,"[92.0, 408.0, 110.0, 429.0]",figure_inner_text,0.9,"[""panel label / figure inner text: E""]",figure_inner_text,0.9,display_zone,legend_like,panel_label,True,True
31,9,chart,,"[910.0, 200.0, 1045.0, 394.0]",media_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
31,10,chart,,"[96.0, 433.0, 264.0, 638.0]",media_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
31,11,figure_title,G,"[351.0, 409.0, 371.0, 430.0]",figure_inner_text,0.9,"[""panel label / figure inner text: G""]",figure_inner_text,0.9,display_zone,legend_like,panel_label,True,True
31,12,figure_title,F,"[94.0, 626.0, 110.0, 648.0]",figure_inner_text,0.9,"[""panel label / figure inner text: F""]",figure_inner_text,0.9,display_zone,legend_like,panel_label,True,True
31,13,figure_title,Tensile strength,"[153.0, 653.0, 244.0, 671.0]",figure_caption_candidate,0.85,"[""figure_title label: Tensile strength""]",figure_caption,0.85,,unknown_like,short_fragment,False,False
31,14,image,,"[378.0, 420.0, 554.0, 622.0]",media_asset,0.85,"[""media label: image""]",media_asset,0.85,,unknown_like,empty,True,True
31,15,figure_title,H,"[350.0, 626.0, 368.0, 647.0]",figure_inner_text,0.9,"[""panel label / figure inner text: H""]",figure_inner_text,0.9,display_zone,legend_like,panel_label,True,True
31,16,image,,"[554.0, 452.0, 727.0, 622.0]",media_asset,0.85,"[""media label: image""]",media_asset,0.85,,unknown_like,empty,True,True
31,17,chart,,"[100.0, 671.0, 265.0, 856.0]",media_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
31,18,image,,"[729.0, 449.0, 1006.0, 626.0]",media_asset,0.85,"[""media label: image""]",media_asset,0.85,,unknown_like,empty,True,True
31,19,figure_title,RND,"[628.0, 638.0, 664.0, 657.0]",figure_caption_candidate,0.85,"[""figure_title label: RND""]",figure_caption,0.85,,unknown_like,short_fragment,False,False
31,20,image,,"[378.0, 660.0, 556.0, 844.0]",figure_asset,0.85,"[""media label: image""]",media_asset,0.85,,unknown_like,empty,True,True
31,21,image,,"[554.0, 667.0, 729.0, 840.0]",figure_asset,0.85,"[""media label: image""]",media_asset,0.85,,unknown_like,empty,True,True
31,22,image,,"[731.0, 667.0, 906.0, 838.0]",figure_asset,0.85,"[""media label: image""]",media_asset,0.85,,unknown_like,empty,True,True
31,23,figure_title,Fig. 2 Structural and mechanical characterisation of electrospun scaffolds. (A) SEM micrographs. Segments presented as red indicates pores within the fibres. Scale bar applies to images of all three t,"[82.0, 916.0, 1059.0, 1446.0]",figure_caption,0.92,"[""figure_title label: Fig. 2 Structural and mechanical characterisation of electro""]",figure_caption,0.92,display_zone,legend_like,figure_number,True,True
31,24,number,30,"[1026.0, 1560.0, 1056.0, 1584.0]",noise,0.9,"[""page number label""]",noise,0.9,,unknown_like,short_fragment,False,False
32,0,figure_title,Journal Pre-proof,"[475.0, 51.0, 714.0, 82.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p32 y=51/1684""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
32,1,figure_title,A,"[94.0, 113.0, 117.0, 135.0]",figure_inner_text,0.9,"[""panel label / figure inner text: A""]",figure_inner_text,0.9,display_zone,legend_like,panel_label,True,True
32,2,chart,,"[116.0, 122.0, 425.0, 367.0]",media_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
32,3,chart,,"[421.0, 124.0, 737.0, 368.0]",media_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
32,4,chart,,"[739.0, 121.0, 1046.0, 329.0]",media_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
32,5,figure_title,B,"[93.0, 375.0, 115.0, 397.0]",figure_inner_text,0.9,"[""panel label / figure inner text: B""]",figure_inner_text,0.9,display_zone,legend_like,panel_label,True,True
32,6,chart,,"[134.0, 415.0, 332.0, 624.0]",media_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
32,7,chart,,"[429.0, 416.0, 638.0, 627.0]",media_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
32,8,figure_title,C,"[92.0, 625.0, 116.0, 649.0]",figure_inner_text,0.9,"[""panel label / figure inner text: C""]",figure_inner_text,0.9,display_zone,legend_like,panel_label,True,True
32,9,figure_title,(Z PEMFs),"[143.0, 645.0, 210.0, 665.0]",figure_caption_candidate,0.85,"[""figure_title label: (Z PEMFs)""]",figure_caption,0.85,,unknown_like,short_fragment,False,False
32,10,chart,,"[699.0, 417.0, 925.0, 643.0]",media_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
32,11,chart,,"[134.0, 669.0, 351.0, 893.0]",media_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
32,12,chart,,"[413.0, 670.0, 666.0, 893.0]",media_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
32,13,chart,,"[699.0, 671.0, 933.0, 893.0]",media_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
32,14,figure_title,D,"[92.0, 922.0, 116.0, 945.0]",figure_inner_text,0.9,"[""panel label / figure inner text: D""]",figure_inner_text,0.9,display_zone,legend_like,panel_label,True,True
32,15,figure_title,Caspase-3/7 Activity,"[357.0, 940.0, 513.0, 963.0]",figure_caption,0.85,"[""figure_title label: Caspase-3/7 Activity""]",figure_caption,0.85,,unknown_like,none,True,True
32,16,chart,,"[121.0, 956.0, 672.0, 1181.0]",media_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
32,17,chart,,"[769.0, 961.0, 1004.0, 1041.0]",media_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
32,18,chart,,"[767.0, 1047.0, 969.0, 1186.0]",media_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
32,19,figure_title,E,"[93.0, 1187.0, 113.0, 1210.0]",figure_inner_text,0.9,"[""panel label / figure inner text: E""]",figure_inner_text,0.9,display_zone,legend_like,panel_label,True,True
32,20,chart,,"[139.0, 1209.0, 862.0, 1487.0]",figure_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
32,21,number,31,"[1025.0, 1560.0, 1054.0, 1585.0]",noise,0.9,"[""page number label""]",noise,0.9,,unknown_like,short_fragment,False,False
33,0,header,Journal Pre-proof,"[476.0, 52.0, 713.0, 81.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p33 y=52/1684""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
33,1,text,"Fig. 3 Optimisation of PEMFs on the different surface topographies. (A) Relative expression of chondrogenic markers on TCP, RND and ALN in response to PEMF exposure. MSCs on the different topographies","[83.0, 103.0, 1055.0, 1076.0]",figure_caption,0.9,"[""figure caption candidate (body narrative): Fig. 3 Optimisation of PEMFs on the different surface topogr""]",figure_caption_candidate,0.9,display_zone,legend_like,figure_number,True,True
33,2,number,32,"[1026.0, 1561.0, 1055.0, 1584.0]",noise,0.9,"[""page number label""]",noise,0.9,,unknown_like,short_fragment,False,False
34,0,figure_title,A,"[89.0, 97.0, 116.0, 125.0]",figure_inner_text,0.9,"[""panel label / figure inner text: A""]",figure_inner_text,0.9,display_zone,legend_like,panel_label,True,True
34,1,figure_title,Journal Pre-proof,"[476.0, 51.0, 714.0, 82.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p34 y=51/1684""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
34,2,chart,,"[93.0, 108.0, 421.0, 319.0]",figure_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
34,3,figure_title,COL I/COL II,"[243.0, 316.0, 323.0, 335.0]",figure_caption_candidate,0.85,"[""figure_title label: COL I/COL II""]",figure_caption,0.85,,unknown_like,short_fragment,False,False
34,4,chart,,"[432.0, 111.0, 731.0, 310.0]",figure_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
34,5,figure_title,COL X/COL II,"[551.0, 317.0, 637.0, 335.0]",figure_caption_candidate,0.85,"[""figure_title label: COL X/COL II""]",figure_caption,0.85,,unknown_like,short_fragment,False,False
34,6,chart,,"[741.0, 111.0, 1050.0, 309.0]",figure_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
34,7,chart,,"[92.0, 329.0, 418.0, 511.0]",figure_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
34,8,chart,,"[423.0, 334.0, 731.0, 510.0]",figure_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
34,9,figure_title,B,"[90.0, 509.0, 115.0, 534.0]",figure_inner_text,0.9,"[""panel label / figure inner text: B""]",figure_inner_text,0.9,display_zone,legend_like,panel_label,True,True
34,10,chart,,"[760.0, 357.0, 1054.0, 457.0]",figure_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
34,11,figure_title,"RND
ACAN","[556.0, 527.0, 619.0, 578.0]",figure_caption_candidate,0.85,"[""figure_title label: RND\nACAN""]",figure_caption,0.85,,unknown_like,short_fragment,False,False
34,12,image,,"[89.0, 524.0, 1054.0, 1000.0]",figure_asset,0.85,"[""media label: image""]",media_asset,0.85,,unknown_like,empty,True,True
34,13,figure_title,C,"[89.0, 1002.0, 115.0, 1028.0]",figure_inner_text,0.9,"[""panel label / figure inner text: C""]",figure_inner_text,0.9,display_zone,legend_like,panel_label,True,True
34,14,chart,,"[88.0, 1023.0, 439.0, 1222.0]",figure_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
34,15,chart,,"[449.0, 1015.0, 744.0, 1222.0]",figure_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
34,16,chart,,"[756.0, 1022.0, 1050.0, 1220.0]",figure_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
34,17,figure_title,"Fig. 4 Effect of directional PEMF on MSC chondrogenesis on different topographies. (A) Real-time PCR analysis of cartilaginous, fibroblastic and hypertrophic markers' expression after 14 days of diffe","[83.0, 1267.0, 1059.0, 1522.0]",figure_caption,0.92,"[""figure_title label: Fig. 4 Effect of directional PEMF on MSC chondrogenesis on d""]",figure_caption,0.92,display_zone,legend_like,figure_number,True,True
34,18,number,33,"[1026.0, 1561.0, 1056.0, 1584.0]",noise,0.9,"[""page number label""]",noise,0.9,,unknown_like,short_fragment,False,False
35,0,header,Journal Pre-proof,"[476.0, 52.0, 712.0, 81.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p35 y=52/1684""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
35,1,text,"2 independent experiments. (B) Immunofluorescent staining for COL II, ACAN and COL I deposition on TCP, RND and ALN in response to PEMFs at Day 21 of differentiation. Scale bar represents 20 μm and ap","[83.0, 101.0, 1059.0, 466.0]",reference_item,0.78,"[""default body_paragraph for text label"", ""late role resolution: non-body family 'reference_like' overrides body_paragraph"", ""style_family_authority=reference_marker"", ""context_source=block""]",body_paragraph,0.6,reference_zone,reference_like,reference_numeric_dot,True,True
35,2,chart,,"[87.0, 509.0, 282.0, 1231.0]",figure_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
35,3,figure_title,B,"[282.0, 508.0, 298.0, 528.0]",figure_inner_text,0.9,"[""panel label / figure inner text: B""]",figure_inner_text,0.9,display_zone,legend_like,panel_label,True,True
35,4,figure_title,C,"[456.0, 507.0, 473.0, 530.0]",figure_inner_text,0.9,"[""panel label / figure inner text: C""]",figure_inner_text,0.9,display_zone,legend_like,panel_label,True,True
35,5,chart,,"[291.0, 510.0, 457.0, 1228.0]",figure_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
35,6,chart,,"[457.0, 509.0, 830.0, 1230.0]",figure_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
35,7,chart,,"[836.0, 517.0, 1046.0, 1230.0]",figure_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
35,8,figure_title,"Fig. 5 Transient effects of directional PEMFs on pFAK in MSCs laden on TCP, RND and ALN. (A) Cell morphology under different conditions (green ≡ phalloidin). (B) pFAK probing by IFS (red ≡ pFAK; yello","[84.0, 1282.0, 1058.0, 1535.0]",figure_caption,0.92,"[""figure_title label: Fig. 5 Transient effects of directional PEMFs on pFAK in MSC""]",figure_caption,0.92,display_zone,legend_like,figure_number,True,True
35,9,number,34,"[1026.0, 1561.0, 1056.0, 1585.0]",noise,0.9,"[""page number label""]",noise,0.9,,unknown_like,short_fragment,False,False
36,0,paragraph_title,Journal Pre-proof,"[475.0, 52.0, 714.0, 82.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p36 y=52/1684""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
36,1,text,"15. (F) Western blot analysis for the effect of directional PEMFs on the activation of FAK, ERK and P38 expression in MSCs on different topographies at 1hPP. (G) Semiquantification of phosphorylated F","[84.0, 101.0, 1058.0, 410.0]",reference_item,0.6,"[""reference-like pattern: 15. (F) Western blot analysis for the effect of directional ""]",reference_item,0.6,reference_zone,reference_like,reference_numeric_dot,True,True
36,2,number,35,"[1026.0, 1560.0, 1055.0, 1584.0]",noise,0.9,"[""page number label""]",noise,0.9,,unknown_like,short_fragment,False,False
37,0,header,Journal Pre-proof,"[475.0, 51.0, 713.0, 82.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p37 y=51/1684""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
37,1,figure_title,A,"[88.0, 97.0, 124.0, 134.0]",figure_inner_text,0.9,"[""panel label / figure inner text: A""]",figure_inner_text,0.9,display_zone,legend_like,panel_label,True,True
37,2,figure_title,B,"[469.0, 97.0, 501.0, 133.0]",figure_inner_text,0.9,"[""panel label / figure inner text: B""]",figure_inner_text,0.9,display_zone,legend_like,panel_label,True,True
37,3,image,,"[84.0, 118.0, 463.0, 1246.0]",media_asset,0.85,"[""media label: image""]",media_asset,0.85,,unknown_like,empty,True,True
37,4,chart,,"[476.0, 127.0, 960.0, 997.0]",media_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
37,5,figure_title,C,"[469.0, 987.0, 501.0, 1022.0]",figure_inner_text,0.9,"[""panel label / figure inner text: C""]",figure_inner_text,0.9,display_zone,legend_like,panel_label,True,True
37,6,image,,"[470.0, 1010.0, 970.0, 1153.0]",media_asset,0.85,"[""media label: image""]",media_asset,0.85,,unknown_like,empty,True,True
37,7,figure_title,D,"[469.0, 1159.0, 502.0, 1194.0]",figure_inner_text,0.9,"[""panel label / figure inner text: D""]",figure_inner_text,0.9,display_zone,legend_like,panel_label,True,True
37,8,image,,"[85.0, 1237.0, 463.0, 1556.0]",figure_asset,0.85,"[""media label: image""]",media_asset,0.85,,unknown_like,empty,True,True
37,9,chart,,"[489.0, 1182.0, 937.0, 1514.0]",media_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
37,10,number,36,"[1025.0, 1560.0, 1056.0, 1585.0]",noise,0.9,"[""page number label""]",noise,0.9,,unknown_like,short_fragment,False,False
38,0,header,Journal Pre-proof,"[475.0, 52.0, 714.0, 82.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p38 y=52/1684""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
38,1,text,"Fig. 6 of directional PEMFs on YAP localisation and expression in MSCs laden on TCP, RND and ALN. (A) YAP probing by IFS (green ≡ YAP; yellow dashes ≡ cell boundary; white dashes ≡ nuclei boundary; sc","[84.0, 102.0, 1058.0, 631.0]",figure_caption,0.9,"[""figure caption candidate (body narrative): Fig. 6 of directional PEMFs on YAP localisation and expressi""]",figure_caption_candidate,0.9,display_zone,legend_like,figure_number,True,True
38,2,number,37,"[1026.0, 1561.0, 1055.0, 1584.0]",noise,0.9,"[""page number label""]",noise,0.9,,unknown_like,short_fragment,False,False
39,0,paragraph_title,Journal Pre-proof,"[475.0, 52.0, 714.0, 81.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p39 y=52/1684""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
39,1,figure_title,A,"[83.0, 96.0, 118.0, 128.0]",figure_inner_text,0.9,"[""panel label / figure inner text: A""]",figure_inner_text,0.9,display_zone,legend_like,panel_label,True,True
39,2,image,,"[104.0, 125.0, 597.0, 446.0]",media_asset,0.85,"[""media label: image""]",media_asset,0.85,,unknown_like,empty,True,True
39,3,figure_title,B,"[646.0, 96.0, 676.0, 126.0]",figure_inner_text,0.9,"[""panel label / figure inner text: B""]",figure_inner_text,0.9,display_zone,legend_like,panel_label,True,True
39,4,chart,,"[655.0, 119.0, 1035.0, 353.0]",media_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
39,5,chart,,"[138.0, 458.0, 583.0, 640.0]",media_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
39,6,chart,,"[673.0, 384.0, 1037.0, 597.0]",media_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
39,7,figure_title,COL II,"[347.0, 668.0, 409.0, 693.0]",figure_caption_candidate,0.85,"[""figure_title label: COL II""]",figure_caption,0.85,,unknown_like,short_fragment,False,False
39,8,figure_title,C,"[85.0, 646.0, 116.0, 678.0]",figure_inner_text,0.9,"[""panel label / figure inner text: C""]",figure_inner_text,0.9,display_zone,legend_like,panel_label,True,True
39,9,chart,,"[97.0, 687.0, 583.0, 952.0]",figure_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
39,10,figure_title,D,"[84.0, 953.0, 117.0, 984.0]",figure_inner_text,0.9,"[""panel label / figure inner text: D""]",figure_inner_text,0.9,display_zone,legend_like,panel_label,True,True
39,11,chart,,"[590.0, 671.0, 1045.0, 949.0]",figure_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
39,12,image,,"[128.0, 973.0, 563.0, 1249.0]",figure_asset,0.85,"[""media label: image""]",media_asset,0.85,,unknown_like,empty,True,True
39,13,figure_title,E,"[585.0, 953.0, 612.0, 985.0]",figure_inner_text,0.9,"[""panel label / figure inner text: E""]",figure_inner_text,0.9,display_zone,legend_like,panel_label,True,True
39,14,chart,,"[597.0, 985.0, 1053.0, 1239.0]",figure_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
39,15,figure_title,Fig. 7 Role of pFAK signalling in transducing PEMF effect to MSC chondrogenesis on RND fibrous scaffolds. (A) Western blot analysis of FAK and ERK protein phosphorylation measured 1-hour following PEM,"[80.0, 1301.0, 1058.0, 1554.0]",figure_caption,0.92,"[""figure_title label: Fig. 7 Role of pFAK signalling in transducing PEMF effect to""]",figure_caption,0.92,display_zone,legend_like,figure_number,True,True
39,16,number,38,"[1026.0, 1560.0, 1056.0, 1584.0]",noise,0.9,"[""page number label""]",noise,0.9,,unknown_like,short_fragment,False,False
40,0,header,Journal Pre-proof,"[475.0, 53.0, 714.0, 81.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p40 y=53/1684""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
40,1,text,"COL II and ACAN by PEMF-treated MSCs in the presence (red bars) or absence of FAK inhibitor (blue bars). Data shown represent means ± SD, n = 6 from 2 independent experiments. (D) Protein semi-quantif","[84.0, 99.0, 1059.0, 578.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,,unknown_like,none,True,True
40,2,number,39,"[1026.0, 1561.0, 1055.0, 1583.0]",noise,0.9,"[""page number label""]",noise,0.9,,unknown_like,short_fragment,False,False
41,0,header,Journal Pre-proof,"[475.0, 52.0, 713.0, 82.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p41 y=52/1684""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
41,1,figure_title,Spare respiratory capacity,"[144.0, 118.0, 393.0, 146.0]",figure_caption,0.85,"[""figure_title label: Spare respiratory capacity""]",figure_caption,0.85,,unknown_like,none,True,True
41,2,chart,,"[103.0, 155.0, 389.0, 425.0]",media_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
41,3,figure_title,Basal respiration rate,"[498.0, 119.0, 701.0, 146.0]",figure_caption_candidate,0.85,"[""figure_title label: Basal respiration rate""]",figure_caption,0.85,,unknown_like,none,False,False
41,4,chart,,"[432.0, 129.0, 713.0, 426.0]",media_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
41,5,figure_title,Maximal respiration,"[840.0, 118.0, 1024.0, 146.0]",figure_caption_candidate,0.85,"[""figure_title label: Maximal respiration""]",figure_caption,0.85,,unknown_like,short_fragment,False,False
41,6,chart,,"[767.0, 124.0, 1043.0, 423.0]",media_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
41,7,figure_title,ATP-coupled  $ O_{2} $ consumption,"[127.0, 468.0, 409.0, 496.0]",figure_caption_candidate,0.85,"[""figure_title label: ATP-coupled  $ O_{2} $ consumption""]",figure_caption,0.85,,unknown_like,none,False,False
41,8,figure_title,Non-ATP-coupled  $ O_{2} $ consumption,"[434.0, 468.0, 763.0, 496.0]",figure_caption,0.85,"[""figure_title label: Non-ATP-coupled  $ O_{2} $ consumption""]",figure_caption,0.85,,legend_like,none,True,True
41,9,chart,,"[103.0, 505.0, 398.0, 775.0]",media_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
41,10,chart,,"[431.0, 505.0, 749.0, 778.0]",figure_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
41,11,chart,,"[852.0, 443.0, 1055.0, 702.0]",media_asset,0.85,"[""media label: chart""]",media_asset,0.85,,unknown_like,empty,True,True
41,12,figure_title,"Fig. 8 Role of inhibition of FAK (red bars) on cellular respiration on the RND scaffolds. Data shown represent means ± SD, n = 6 from 2 independent experiments. * denotes significance levels compared ","[83.0, 841.0, 1037.0, 1152.0]",figure_caption,0.92,"[""figure_title label: Fig. 8 Role of inhibition of FAK (red bars) on cellular resp""]",figure_caption,0.92,display_zone,legend_like,figure_number,True,True
41,13,number,40,"[1027.0, 1560.0, 1056.0, 1585.0]",noise,0.9,"[""page number label""]",noise,0.9,,unknown_like,short_fragment,False,False
42,0,header,Journal Pre-proof,"[475.0, 53.0, 713.0, 81.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p42 y=53/1684""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
42,1,figure_title,Table 1 Nomenclature of test groups.,"[85.0, 159.0, 422.0, 186.0]",table_caption,0.9,"[""table prefix matched: Table 1 Nomenclature of test groups.""]",table_caption,0.9,display_zone,table_caption_like,table_number,True,True
42,2,table,"<table><tr><td>Topography</td><td>PEMF amplitude (mT)</td><td>PEMF direction</td><td>Plot abbreviation</td></tr><tr><td rowspan=""3"">Tissue culture plastic (TCP)</td><td>0</td><td>N/A</td><td>NP</td></","[80.0, 193.0, 1063.0, 633.0]",table_html,0.85,"[""media label: table""]",media_asset,0.85,,unknown_like,none,True,True
42,3,vision_footnote,"N/A: not applicable, mT: milliTesla; NP: no PEMFs","[83.0, 632.0, 542.0, 658.0]",footnote,0.7,"[""vision_footnote label: N/A: not applicable, mT: milliTesla; NP: no PEMFs""]",footnote,0.7,,unknown_like,none,True,True
42,4,number,41,"[1026.0, 1560.0, 1055.0, 1585.0]",noise,0.9,"[""page number label""]",noise,0.9,,unknown_like,short_fragment,False,False
43,0,header,Journal Pre-proof,"[476.0, 52.0, 713.0, 81.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p43 y=52/1684""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
43,1,paragraph_title,Graphical abstract,"[85.0, 102.0, 255.0, 126.0]",subsection_heading,0.6,"[""unnumbered paragraph_title, inferred level subsection_heading: Graphical abstract""]",subsection_heading,0.6,post_reference_backmatter_zone,heading_like,short_fragment,True,True
43,2,image,,"[160.0, 159.0, 1007.0, 692.0]",media_asset,0.85,"[""media label: image""]",media_asset,0.85,post_reference_backmatter_zone,unknown_like,empty,True,True
43,3,chart,,"[179.0, 198.0, 1010.0, 484.0]",media_asset,0.85,"[""media label: chart""]",media_asset,0.85,post_reference_backmatter_zone,unknown_like,empty,True,True
43,4,number,42,"[1026.0, 1560.0, 1056.0, 1585.0]",backmatter_body,0.9,"[""page number label""]",noise,0.9,post_reference_backmatter_zone,unknown_like,short_fragment,True,True
